course,normalizedDifficulty
FAMST   595DD,2.857784137452597
FAMST   596,2.342478015003617
FAMST   597,10.0
FAMST   598,2.7234303959559973
FAMST   599,10.0
FAMSTW  151FA,9.626749843393092
FEMST    20,4.898366095640052
FEMST    20H,4.553841651367254
FEMST    30,5.944665659358804
FEMST    30H,4.993589126114728
FEMST    40,6.557138335693514
FEMST    40H,3.4004145229401246
FEMST    50,5.635937184759074
FEMST    50H,5.048521971047574
FEMST    60,4.801623092558209
FEMST    60H,2.9403521646634814
FEMST    80,5.313050164055791
FEMST    80H,4.184541507067109
FEMST    99,2.342478015003617
FEMST   100WS,4.361327221352823
FEMST   117C,6.279978015003615
FEMST   120,5.445396761134022
FEMST   121,5.258126163151765
FEMST   124A,7.41390658643219
FEMST   130,6.117797880323481
FEMST   131,5.2417343745860645
FEMST   133,3.09205995480295
FEMST   136MH,6.706114378639982
FEMST   139,2.946508516092942
FEMST   142,5.904134004153885
FEMST   143,6.756532496866327
FEMST   144,4.480504443413573
FEMST   146,2.642478015003617
FEMST   150,6.116548883317865
FEMST   150H,3.520774718300321
FEMST   151AA,3.962869720072741
FEMST   151AB,3.4525207500463524
FEMST   151AC,3.5298693193514428
FEMST   151AD,4.206114378639982
FEMST   151AE,4.671825841090573
FEMST   151AF,5.951173667177532
FEMST   151AS,3.5612280150036164
FEMST   151CJ,5.242478015003615
FEMST   151DI,4.855573253098855
FEMST   151HB,3.901301544415381
FEMST   151MI,3.9466446816702856
FEMST   159B,8.511768950676132
FEMST   159C,9.057755792781396
FEMST   160,5.5155549380805375
FEMST   161,4.262817882463049
FEMST   162,4.337795210265644
FEMST   163,2.9624780150036174
FEMST   164,2.821644681670283
FEMST   180,5.592678113941657
FEMST   181,5.149628824966689
FEMST   182,6.129285408056527
FEMST   183,3.009144681670284
FEMST   185AA,4.992478015003616
FEMST   185AG,5.742478015003618
FEMST   185BA,5.01711569616304
FEMST   185BB,4.342478015003616
FEMST   185BC,2.960533570559172
FEMST   185BD,4.073247245772848
FEMST   185BE,6.247239919765523
FEMST   185BP,5.091063873589476
FEMST   185CC,7.342478015003617
FEMST   185DD,5.410659833185438
FEMST   185DF,4.625086710655788
FEMST   185EG,5.742478015003615
FEMST   185FE,7.024296196821802
FEMST   185GL,6.699620872146472
FEMST   185GR,3.687120872146474
FEMST   185IF,4.029978015003616
FEMST   185IR,6.242478015003616
FEMST   185JA,6.7556724594480615
FEMST   185JT,3.300811348336949
FEMST   185KG,2.7313669038925066
FEMST   185LC,3.611708784234388
FEMST   185MP,5.962496130945645
FEMST   185MR,4.748728015003616
FEMST   185NH,5.682478015003618
FEMST   185SB,7.425811348336952
FEMST   185TO,6.168564971525352
FEMST   185YJ,4.1758113483369526
FEMST   186AA,3.630939553465153
FEMST   186AC,4.925811348336952
FEMST   186AD,3.2390297391415475
FEMST   186AE,2.763530646582565
FEMST   186AH,4.569750742276344
FEMST   186AI,3.775811348336952
FEMST   186AJ,5.4511736671775335
FEMST   186AL,5.921425383424672
FEMST   186AN,6.323959496485096
FEMST   186AO,5.417478015003618
FEMST   186AP,2.7270933996190023
FEMST   186BA,4.7078626303882345
FEMST   186BO,4.305440977966576
FEMST   186BV,5.907954205479808
FEMST   186DL,5.534785707311309
FEMST   186ED,5.751568924094525
FEMST   186EG,6.953589126114728
FEMST   186GD,9.699620872146475
FEMST   186HH,5.404978015003616
FEMST   186HU,5.380939553465158
FEMST   186KG,4.167478015003618
FEMST   186MM,4.675811348336951
FEMST   186PV,3.5674780150036174
FEMST   186TF,4.842478015003617
FEMST   186WQ,3.2248309561800865
FEMST   190,3.393127365652968
FEMST   195HA,2.342478015003617
FEMST   195HB,2.7091446816702835
FEMST   195HC,3.823311348336951
FEMST   198,3.128192300717902
FEMST   199,3.019319691845294
FEMST   199RA,10.0
FEMST   210,3.009144681670284
FEMST   215,2.342478015003617
FEMST   220,2.4286522574278595
FEMST   239,2.5674780150036165
FEMST   240,2.342478015003617
FEMST   250AA,2.342478015003617
FEMST   250AB,2.342478015003617
FEMST   250AC,2.342478015003617
FEMST   250AD,2.342478015003617
FEMST   250AE,2.342478015003617
FEMST   250AF,2.8424780150036173
FEMST   250AG,2.342478015003617
FEMST   250AH,2.342478015003617
FEMST   250AI,2.342478015003617
FEMST   250CC,2.342478015003617
FEMST   250DD,2.342478015003617
FEMST   250EE,2.8365256340512364
FEMST   250FF,2.342478015003617
FEMST   250GG,2.342478015003617
FEMST   250HH,2.342478015003617
FEMST   250JT,2.342478015003617
FEMST   250MR,2.342478015003617
FEMST   250TO,2.573247245772849
FEMST   260,3.661533265308868
FEMST   270,2.7700670925926945
FEMST   280,2.457862630388232
FEMST   280A,2.654892980990012
FEMST   280B,2.509144681670284
FEMST   501,10.0
FEMST   594CB,2.342478015003617
FEMST   594WD,2.342478015003617
FEMST   595,10.0
FEMST   596,2.342478015003617
FEMST   596AC,10.0
FEMST   596AE,10.0
FEMST   597,10.0
FEMST   598,10.0
FEMST   599,10.0
FEMSTW   20,5.342701595993547
FEMSTW  150,5.673300457609983
FLMST    46,8.537208143687055
FLMST    46H,2.342478015003617
FLMST    46MS,5.680134585013128
FLMST    54,4.519114665730962
FLMST    70,8.828212089606357
FLMST    95,10.0
FLMST    96,10.0
FLMST    99,4.425811348336951
FLMST   101A,8.484793775669932
FLMST   101B,8.626204696125853
FLMST   101C,7.000998124801923
FLMST   101D,7.934426932044054
FLMST   101E,7.929326803331639
FLMST   101T,8.589346206724748
FLMST   102,4.134144681670282
FLMST   103,3.217478015003617
FLMST   104,5.177640971675718
FLMST   104TV,3.217478015003616
FLMST   105,6.878192300717904
FLMST   106A,5.670477879722231
FLMST   106B,5.431026445739548
FLMST   107,8.343583935795948
FLMST   107S,5.3927305402561405
FLMST   108,6.727093399619005
FLMST   109EM,4.627894681670282
FLMST   109EP,3.785752868804787
FLMST   109FA,8.042478015003615
FLMST   109HP,6.877001824527428
FLMST   109PO,2.5299780150036173
FLMST   109SI,5.042478015003617
FLMST   112,7.056678937537873
FLMST   113IW,3.4578626303882327
FLMST   113PW,2.9484562758731823
FLMST   113SA,8.009144681670282
FLMST   113WJ,4.212043232394917
FLMST   114A,5.217478015003616
FLMST   118,4.80423788342467
FLMST   119,2.852982216684289
FLMST   119ML,4.355348163062841
FLMST   121,8.623395381950395
FLMST   122AD,8.798618365880813
FLMST   122AZ,8.807755792781395
FLMST   122CA,10.0
FLMST   122HK,6.717478015003615
FLMST   122IT,8.188692911218514
FLMST   122MC,5.077772132650675
FLMST   122ME,6.782478015003615
FLMST   122RA,6.842478015003617
FLMST   122TN,6.12372801500362
FLMST   124,9.11529436438772
FLMST   125B,6.983271025756304
FLMST   126,10.0
FLMST   128A,7.298093957032603
FLMST   143,7.829678971941415
FLMST   148AC,4.974056962372037
FLMST   148MF,3.871889779709496
FLMST   148PF,5.676968755744356
FLMST   148ST,4.884144681670284
FLMST   150CM,6.198943110901415
FLMST   150FB,7.810240862716959
FLMST   150FT,8.803415515003616
FLMST   150GS,10.0
FLMST   150PF,3.229865402391003
FLMST   150PG,6.4792268593795805
FLMST   150SF,10.0
FLMST   150VG,6.083857325348445
FLMST   150WE,3.719750742276344
FLMST   154PG,4.869967712805814
FLMST   155AA,6.029978015003616
FLMST   155BF,2.995539239493414
FLMST   155CB,7.142478015003614
FLMST   155CC,8.092478015003618
FLMST   155GD,6.311228015003618
FLMST   155KB,9.442478015003616
FLMST   155MS,10.0
FLMST   155QT,8.548360367944793
FLMST   155SK,6.474056962372036
FLMST   155WA,7.524296196821798
FLMST   163,10.0
FLMST   165BA,5.210849227124828
FLMST   165CM,7.076853015003617
FLMST   165DJ,5.253192300717901
FLMST   165GM,6.706114378639984
FLMST   165MG,5.319222201050133
FLMST   165MV,8.660659833185434
FLMST   165RM,7.632800595648776
FLMST   166CL,10.0
FLMST   166MS,4.549374566727755
FLMST   166PM,7.596156175923157
FLMST   166TV,5.78839831860893
FLMST   169,7.298033570559173
FLMST   175,6.829978015003617
FLMST   182,3.791922459448061
FLMST   183,5.867624213834025
FLMST   187AU,3.757891548838205
FLMST   187CA,7.154978015003617
FLMST   187CG,4.449620872146474
FLMST   187DC,4.433387105912704
FLMST   187DD,7.271049443575047
FLMST   187DI,2.342478015003617
FLMST   187DT,6.137932560458163
FLMST   187EF,2.342478015003617
FLMST   187ET,5.342478015003618
FLMST   187FF,5.586067758593361
FLMST   187FT,7.675811348336949
FLMST   187HH,4.199620872146472
FLMST   187LA,6.998728015003614
FLMST   187MI,6.067478015003617
FLMST   187NS,5.0347857073113085
FLMST   187PC,4.292478015003616
FLMST   187PF,4.957862630388232
FLMST   187PN,5.175811348336952
FLMST   187RP,6.199620872146474
FLMST   187SC,6.133201996904072
FLMST   187SF,2.342478015003617
FLMST   187TM,6.620255792781397
FLMST   187TT,4.936228015003616
FLMST   187VF,10.0
FLMST   187WF,7.575099097624701
FLMST   188A,4.590263990081978
FLMST   188AD,4.8901847498714766
FLMST   188AU,2.342478015003617
FLMST   188B,5.622438332463934
FLMST   188NM,3.913906586432187
FLMST   188TV,4.120709116353641
FLMST   189AH,7.684583278161514
FLMST   189AR,5.663906586432187
FLMST   189ET,4.913906586432191
FLMST   189FM,5.800353472879074
FLMST   189HK,6.734144681670283
FLMST   189MA,3.9674780150036177
FLMST   189MC,6.542478015003616
FLMST   189MG,6.709144681670284
FLMST   189PN,6.890097062622664
FLMST   189PS,3.550811348336953
FLMST   189SM,5.152001824527425
FLMST   190AD,4.092478015003618
FLMST   190OM,6.413906586432187
FLMST   190PC,4.650170322695925
FLMST   190RC,4.92581134833695
FLMST   190VA,6.849174443575046
FLMST   192A,8.518963388523543
FLMST   192B,7.791365055097908
FLMST   192CT,7.239799443575046
FLMST   192FT,6.956355133647684
FLMST   195I,10.0
FLMST   199,3.0605983295181622
FLMST   199RA,6.342478015003616
FLMST   220,3.3349022574278617
FLMST   230,2.9924780150036163
FLMST   231,2.717478015003617
FLMST   240,3.167478015003615
FLMST   241,3.592478015003617
FLMST   242AC,2.342478015003617
FLMST   242MG,2.634144681670284
FLMST   249,2.642478015003617
FLMST   250,2.4674780150036164
FLMST   252EN,2.342478015003617
FLMST   252PC,2.7591446816702843
FLMST   252PG,2.342478015003617
FLMST   262GM,2.4496208721464736
FLMST   262PL,3.642478015003616
FLMST   267,2.342478015003617
FLMST   595TS,2.7313669038925066
FLMST   598,2.342478015003617
FLMST   599,10.0
FR        1,5.808653749069807
FR        2,6.040095187458061
FR        3,6.141999941070345
FR        4,5.840809247833376
FR        5,5.592385240154863
FR        6,5.676641846630981
FR        6GS,5.688811293440157
FR       10B,2.925811348336953
FR       11A,2.909740956343719
FR       11B,2.898490695133944
FR       26,5.6684432947007775
FR       34,4.367009745504035
FR       40X,7.842010719176165
FR       50AX,7.616287538813142
FR       50BX,5.447687202582207
FR       50CX,5.298076552290873
FR      100,5.093270107636385
FR      101A,5.693453672364536
FR      101B,5.267696447700624
FR      101C,5.1394398391465055
FR      104A,5.098170933196536
FR      104B,4.689468025065339
FR      104C,7.2280765161193585
FR      104E,3.826153349172372
FR      104F,3.423737735450981
FR      107X,6.628192300717903
FR      111,6.447741172898353
FR      147A,4.161922459448064
FR      147B,5.708167880693482
FR      147C,4.380609328134929
FR      147D,4.584056377117694
FR      148A,5.550811348336952
FR      148C,6.167081189606792
FR      148E,6.042478015003618
FR      149A,4.763112935638538
FR      149C,4.516574374561933
FR      149D,4.604978015003616
FR      149E,3.842478015003616
FR      149F,5.123728015003616
FR      151A,5.144561348336951
FR      151B,5.934144681670281
FR      151C,3.542478015003618
FR      151E,4.870255792781393
FR      151F,4.918957091482694
FR      151G,3.5232329326006413
FR      151J,3.2869224594480624
FR      151K,4.056763729289331
FR      151R,5.206114378639976
FR      153A,6.755006051580566
FR      153B,6.411079520062922
FR      153C,5.821082666166406
FR      153D,6.1435436394816
FR      153E,6.516159734564577
FR      153F,6.229118457894059
FR      154A,5.644237506679074
FR      154B,5.500724567213016
FR      154C,10.0
FR      154D,4.320499993025597
FR      154E,5.6903946816702815
FR      154F,5.138935655866864
FR      154G,5.790226761182407
FR      154I,5.459599416755806
FR      154J,7.217478015003617
FR      154L,4.623959496485099
FR      155A,6.527624591174943
FR      155C,4.523232356447613
FR      155D,4.913906586432188
FR      156C,6.720130436656037
FR      162A,4.47739864992425
FR      197,4.24401270716331
FR      198,2.8424780150036173
FR      199,2.342478015003617
FR      199RA,3.5091446816702816
FR      213SS,3.786922459448063
FR      214SS,3.4535891261147285
FR      223SS,3.756763729289331
FR      226BN,3.675811348336952
FR      227C,5.913906586432189
FR      228D,3.042478015003617
FR      228E,2.342478015003617
FR      230B,2.8424780150036173
FR      500,10.0
FR      596,9.009144681670284
FR      597,10.0
FR      599,10.0
GEOG      2,7.250742035476147
GEOG      3,6.053865357811671
GEOG      3A,6.985171278777339
GEOG      3B,8.396013001857984
GEOG      4,6.630200549775449
GEOG      5,8.11319028592779
GEOG      6,7.909716044830931
GEOG      7,4.857358967384569
GEOG      8,5.782810139351534
GEOG     12,8.644467105225008
GEOG     13,9.370255792781393
GEOG     20,6.825798394363559
GEOG     20H,3.996324168849769
GEOG    101,8.1564521325638
GEOG    102,8.362102834628438
GEOG    104,7.538290855019712
GEOG    108,7.486182905216816
GEOG    109,6.240854776466756
GEOG    110,4.752283950850647
GEOG    111A,4.732195556773307
GEOG    111B,4.491732166424952
GEOG    111C,3.396872296866123
GEOG    112,8.82994076400196
GEOG    113,4.243906586432188
GEOG    114A,6.221799696408631
GEOG    114B,2.459144681670284
GEOG    115A,6.706490882407253
GEOG    115B,6.650450144728702
GEOG    115C,3.719223894754528
GEOG    116,10.0
GEOG    117,10.0
GEOG    119,5.065405626454755
GEOG    126,4.2276698840664535
GEOG    128,6.279189032177888
GEOG    130,4.389528505274216
GEOG    131,4.6662240965083175
GEOG    132,5.842454178237789
GEOG    133,3.2570335983092
GEOG    134,6.992923417302468
GEOG    135S,3.4289228201984208
GEOG    136,3.4924780150036168
GEOG    137,7.272011319553507
GEOG    140,8.507735663956918
GEOG    141A,6.388748410769712
GEOG    142,6.975992507757239
GEOG    144,6.384873024678038
GEOG    145,5.860925980632289
GEOG    148,5.989592153276145
GEOG    149,7.439029733262296
GEOG    150,10.0
GEOG    152,6.861936761507556
GEOG    153A,8.787408084933688
GEOG    153C,9.718519593251076
GEOG    155,6.0497195571698015
GEOG    158,5.146545475321076
GEOG    159,7.6092351765838435
GEOG    160,6.562478015003616
GEOG    161,6.1474922724102194
GEOG    162,9.443148089590023
GEOG    163,7.114708173733775
GEOG    165,6.28710506067422
GEOG    166,4.48533515786076
GEOG    167,7.008270555796158
GEOG    171BT,8.384144681670286
GEOG    172,6.894086499642177
GEOG    175,6.053862568825146
GEOG    176A,7.329936242504218
GEOG    176B,7.5462337561204835
GEOG    176BL,6.334204435301466
GEOG    176C,4.332728215471716
GEOG    178,7.032896927390492
GEOG    182,10.0
GEOG    183,6.57451482398008
GEOG    185A,9.08849698964328
GEOG    185B,8.34185720078571
GEOG    190,8.800340804388146
GEOG    191,9.365843883089982
GEOG    191L,6.51965037967598
GEOG    193,10.0
GEOG    195DR,10.0
GEOG    195JK,7.142478015003617
GEOG    195JM,4.00037275184572
GEOG    195KG,2.635031206492979
GEOG    195KJ,5.816162225529933
GEOG    195LC,2.4788416513672518
GEOG    195RK,10.0
GEOG    195SD,5.642478015003618
GEOG    197,10.0
GEOG    198,10.0
GEOG    199,2.5508113483369503
GEOG    199RA,10.0
GEOG    200A,10.0
GEOG    200B,2.612232167336955
GEOG    200C,3.959144681670283
GEOG    201,10.0
GEOG    202A,3.4952557927813928
GEOG    208,3.203589126114727
GEOG    210A,2.4915152624783645
GEOG    210B,3.15073027054094
GEOG    210C,2.799100883449241
GEOG    211A,3.217478015003616
GEOG    211C,2.342478015003617
GEOG    214A,4.15882416884977
GEOG    214B,4.417478015003615
GEOG    217,2.5299780150036173
GEOG    227,2.342478015003617
GEOG    229,6.884144681670285
GEOG    232,2.342478015003617
GEOG    237,3.0299780150036177
GEOG    241C,2.5299780150036173
GEOG    243,2.342478015003617
GEOG    246,3.009144681670282
GEOG    249,2.342478015003617
GEOG    254,3.0376703226959245
GEOG    255,2.6924780150036174
GEOG    258,2.342478015003617
GEOG    260,4.509144681670285
GEOG    261,2.342478015003617
GEOG    262,2.342478015003617
GEOG    263,3.358788556314158
GEOG    264,2.342478015003617
GEOG    266,2.342478015003617
GEOG    267,2.896049443575045
GEOG    268,2.592478015003616
GEOG    271,2.342478015003617
GEOG    275,2.342478015003617
GEOG    276,2.4535891261147285
GEOG    277,2.342478015003617
GEOG    278,2.4106598331854343
GEOG    279,2.342478015003617
GEOG    280,7.616287538813141
GEOG    281,2.342478015003617
GEOG    286,3.0924780150036164
GEOG    287,2.342478015003617
GEOG    288AT,2.6947507422763435
GEOG    288BB,2.6341446816702847
GEOG    288CJ,2.5774780150036167
GEOG    288DC,2.342478015003617
GEOG    288EC,3.279978015003617
GEOG    288HC,2.4674780150036164
GEOG    288IW,2.342478015003617
GEOG    288JM,2.342478015003617
GEOG    288KC,2.342478015003617
GEOG    288KG,2.342478015003617
GEOG    288KJ,3.236627846653449
GEOG    288LC,2.592478015003617
GEOG    288LW,10.0
GEOG    288NN,2.342478015003617
GEOG    288RC,2.342478015003617
GEOG    288SC,2.342478015003617
GEOG    288SD,2.6996208721464727
GEOG    288VG,2.342478015003617
GEOG    288WK,2.342478015003617
GEOG    290,2.8424780150036173
GEOG    291,5.428192300717902
GEOG    294,3.017081189606791
GEOG    295,2.3692637292893317
GEOG    500,10.0
GEOG    596,2.518213309121264
GEOG    597,10.0
GEOG    598,10.0
GEOG    599,10.0
GEOG W    8,8.489576902874411
GEOG W   12,5.846920885371057
GEOL      2,8.9276655444192
GEOL      3,9.842478015003618
GEOL      4,9.028279087569397
GEOL      4H,3.199620872146473
GEOL      7,8.14741838979067
GEOL     18,10.0
GEOL     19,10.0
GEOL     20,7.346368852637926
GEOL     30,9.734144681670283
GEOL     30H,2.342478015003617
GEOL    100,8.342478015003614
GEOL    102A,5.092478015003616
GEOL    104A,8.292478015003617
GEOL    104B,6.628192300717903
GEOL    111,10.0
GEOL    113,8.131951699214143
GEOL    114A,6.886595662062439
GEOL    114B,5.529978015003616
GEOL    115,4.453589126114727
GEOL    118,5.150170322695924
GEOL    119,5.942478015003617
GEOL    121,10.0
GEOL    122,5.992478015003615
GEOL    123,8.446644681670282
GEOL    130,8.285006750635803
GEOL    134,8.050811348336946
GEOL    136,6.642478015003616
GEOL    149,9.175811348336948
GEOL    160,10.0
GEOL    164A,7.242478015003617
GEOL    164B,7.322478015003615
GEOL    164C,8.669401091926698
GEOL    169,7.842478015003615
GEOL    173,6.811228015003616
GEOL    194,4.453589126114727
GEOL    199RA,2.342478015003617
GEOL    201A,10.0
GEOL    201B,10.0
GEOL    258,6.842478015003614
GEOL    260,10.0
GEOL    264,2.342478015003617
GEOL    266,4.279978015003618
GEOL    270,4.199620872146474
GEOL    276,3.985335157860761
GEOL    596,2.342478015003617
GER       1,3.3170642118340528
GER       1G,3.25220076403118
GER       2,3.3948493794370918
GER       2G,3.1380213605469627
GER       3,3.7175042081965097
GER       4,3.170903264819361
GER       5,3.222085337276286
GER       6,3.355589231572172
GER       8C,2.940501710481581
GER      35,4.786869241593119
GER      43A,4.197560432586033
GER      43C,3.889353015003617
GER      55A,4.575535741017999
GER      95A,6.342478015003616
GER     101A,3.032998768474335
GER     101B,3.07329567438022
GER     101C,3.122606790808574
GER     103,3.2424780150036177
GER     104,7.817478015003618
GER     105C,2.70128248687288
GER     106,3.104895864020956
GER     107A,4.154230230025063
GER     107B,5.072556864725324
GER     107C,4.864303411829013
GER     108,2.9693448981204997
GER     109AA,2.342478015003617
GER     109MA,3.996324168849769
GER     111,6.427223777715478
GER     113,4.002905822490248
GER     114,3.746728758233988
GER     115A,3.2424780150036177
GER     115B,3.9770018245274272
GER     115C,3.839353015003618
GER     116A,4.680944198578496
GER     117,4.524296196821799
GER     138,6.112009265003617
GER     145,6.175811348336952
GER     151C,5.060335157860762
GER     152,3.117099227124827
GER     155,5.296324168849772
GER     161,4.964637105912707
GER     163,2.985335157860762
GER     164E,5.257936698477005
GER     164F,5.982478015003618
GER     164H,2.7270933996190023
GER     177A,3.1067637292893298
GER     179A,8.626760715425558
GER     179B,8.144852723628325
GER     179C,5.511717593169223
GER     182,4.573247245772846
GER     185,2.748728015003616
GER     187,4.112848385373986
GER     190,4.257911192936794
GER     197,2.342478015003617
GER     199,5.67581134833695
GER     210,3.0924780150036164
GER     500,10.0
GER     596,2.342478015003617
GER     597,10.0
GLOBL     1,5.487625744665813
GLOBL     2,6.6394110636170485
GLOBL   102,4.826349239804844
GLOBL   104,6.745608711165341
GLOBL   110,6.20023686108269
GLOBL   111,5.087338524732841
GLOBL   112,4.670064221900168
GLOBL   118,5.9100232149017575
GLOBL   120,6.232005754408908
GLOBL   123,7.898833132021067
GLOBL   124,4.826698982797117
GLOBL   130,7.147096374385705
GLOBL   136,4.282303384879919
GLOBL   140,5.665425229079864
GLOBL   142,8.804457181670283
GLOBL   145,2.848344129565385
GLOBL   146,8.183387105912708
GLOBL   147,5.995757643081631
GLOBL   148,6.064630440464866
GLOBL   149AU,2.7766516844714038
GLOBL   152,4.58572125824686
GLOBL   153,8.029978015003618
GLOBL   155,4.308041208042965
GLOBL   157,3.782728754921171
GLOBL   158,9.66628753881314
GLOBL   159,8.517222093242319
GLOBL   161,6.626530812840692
GLOBL   162,4.920002039020236
GLOBL   163,4.424658696478654
GLOBL   165,5.348738442493985
GLOBL   168,4.727094680005783
GLOBL   170,5.789952762478364
GLOBL   171,3.90307552491059
GLOBL   172,6.588874389627714
GLOBL   173,4.671341361108343
GLOBL   174,8.023108438225536
GLOBL   177SJ,2.5087245136030574
GLOBL   180A,6.373071051818542
GLOBL   191,2.342478015003617
GLOBL   192,2.761595662062439
GLOBL   194,2.4200044101770706
GLOBL   195,5.190723629038704
GLOBL   196,5.49442606695167
GLOBL   197,5.291974818166723
GLOBL   197A,5.082478015003614
GLOBL   197B,3.55300433079309
GLOBL   197C,2.342478015003617
GLOBL   199,2.660747245772848
GLOBL   201,3.0758113483369502
GLOBL   210,2.9924780150036163
GLOBL   220,3.1236955821586845
GLOBL   221,4.2298001373257375
GLOBL   222,3.149006355084589
GLOBL   223,2.9908823639226707
GLOBL   224,2.549726535713676
GLOBL   225,3.340844028075512
GLOBL   226A,10.0
GLOBL   226B,10.0
GLOBL   229,3.528589126114728
GLOBL   232A,10.0
GLOBL   234,3.383693743719345
GLOBL   236,3.709144681670283
GLOBL   237,3.3121749847005857
GLOBL   238,3.842478015003616
GLOBL   239,3.061228015003616
GLOBL   242,2.5299780150036173
GLOBL   245,4.842478015003617
GLOBL   246,2.8980335705591727
GLOBL   247,2.342478015003617
GLOBL   248,2.342478015003617
GLOBL   249,2.342478015003617
GLOBL   253,2.492478015003617
GLOBL   254,2.5567637292893326
GLOBL   260,2.771049443575046
GLOBL   270,2.7758113483369504
GLOBL   271,2.9996208721464743
GLOBL   291D,10.0
GLOBL   292A,3.934523469549072
GLOBL   292AM,2.654978015003617
GLOBL   292BG,4.642478015003617
GLOBL   292GC,5.279978015003616
GLOBL   292HH,2.342478015003617
GLOBL   292IB,3.4674780150036173
GLOBL   292JC,3.2091446816702858
GLOBL   292MD,3.844881861157463
GLOBL   292NC,2.542478015003617
GLOBL   501,10.0
GLOBL   596,3.3008113483369503
GLOBL   596A,2.731366903892505
GLOBL   596B,5.759144681670284
GLOBL   597,10.0
GLOBL   598,10.0
GLOBL   599,10.0
GPS     136,7.353211198403592
GPS     137,7.9524816942785295
GPS     140,7.117477392741569
GPS     194,8.36204255134447
GPS     196,7.503055930380293
GRAD    210,10.0
GRAD    280AA,6.509144681670284
GRAD    281AA,9.009144681670284
GRAD    282AA,2.342478015003617
GRAD    283AA,2.342478015003617
GREEK     1,6.527817318637455
GREEK     1SS,10.0
GREEK     2,5.697010982036585
GREEK     3,5.724804022329625
GREEK    10A,3.850053772579374
GREEK    10B,2.55081134833695
GREEK   100,4.396347062622665
GREEK   101,3.414452221352823
GREEK   102,3.1924780150036165
GREEK   120,2.642478015003617
GREEK   151,3.0924780150036164
GREEK   158,3.842478015003616
GREEK   163,4.842478015003617
GREEK   210,3.0657584382840404
GREEK   220,2.837187009712612
GREEK   240,4.5591446816702845
GREEK   242,6.729382776908378
GREEK   243,2.4788416513672518
GREEK   251,3.175811348336949
GREEK   252,2.599620872146475
GREEK   253,3.28692245944806
GREEK   254,2.342478015003617
GREEK   258,2.9258113483369503
GREEK   262,3.164700237225838
GREEK   263,3.109523469549073
GREEK   271,2.9987280150036173
GREEK   272,2.7174780150036177
GREEK   273,2.6996208721464736
GREEK   596,10.0
HEB       1,4.254285451711172
HEB       2,3.5031511132879283
HEB       3,3.3710411541436787
HEB       4,3.5028464864015003
HEB       5,3.1467168045365246
HEB       6,2.8909628634884657
HEB     114A,3.414898649924252
HEB     114B,3.4494224594480603
HEB     114C,3.6424780150036167
HIST      2A,7.681391362390171
HIST      2AH,2.634144681670289
HIST      2B,6.868610824936118
HIST      2C,6.886439175215267
HIST      2CH,2.650170322695924
HIST      4A,6.704633970906028
HIST      4B,7.545623926058917
HIST      4C,7.747911873685032
HIST      5,6.627293734803442
HIST      7,6.567427592953837
HIST      7H,2.4674780150036164
HIST      8,7.945645432894852
HIST      8A,5.245162578762006
HIST      8B,7.979978015003616
HIST      9,6.002426710188708
HIST     11A,5.271049443575044
HIST     17A,6.699502605024255
HIST     17AH,5.611708784234386
HIST     17B,6.881739086911017
HIST     17C,6.368256835587666
HIST     20,6.280133385095094
HIST     22,5.071089986107849
HIST     25,7.615205287730888
HIST     28,5.199620872146475
HIST     46,6.972544310683648
HIST     46A,4.85040995537507
HIST     46B,4.962026459823036
HIST     46MI,5.831633676163924
HIST     49A,6.243412116574178
HIST     49B,6.372991290278957
HIST     49C,5.853860549767761
HIST     56,6.20441616562238
HIST     74,5.159969078130269
HIST     80,6.746385004198851
HIST     87,6.231820505186933
HIST     88,6.341017149676857
HIST     99,5.199620872146474
HIST    100H,3.26956134833695
HIST    101,4.4158878378699615
HIST    101D,7.735335157860758
HIST    101G,4.907930201884376
HIST    101MQ,4.550811348336949
HIST    101SR,6.109144681670284
HIST    101WR,4.259144681670285
HIST    102AC,5.592478015003616
HIST    102AD,8.104382776908377
HIST    102AL,7.5347857073113085
HIST    102B,4.767478015003617
HIST    102BF,6.009144681670285
HIST    102CS,8.42581134833695
HIST    102FM,5.175811348336949
HIST    102HD,6.1365956620624384
HIST    102HH,8.620255792781395
HIST    102HO,6.759144681670283
HIST    102KY,7.880939553465158
HIST    102LH,7.2035891261147285
HIST    102LK,6.58294496637911
HIST    102MC,7.187823360348961
HIST    102MI,6.175972223497826
HIST    102MM,7.115394681670282
HIST    102MN,3.9415771141027154
HIST    102N,6.922478015003617
HIST    102NA,7.021049443575047
HIST    102PH,5.955381240810066
HIST    102SL,8.171425383424669
HIST    102SS,3.913906586432189
HIST    102SY,6.237972382963566
HIST    102T,10.0
HIST    102TK,8.556763729289331
HIST    102WA,8.413906586432189
HIST    102WR,8.592478015003618
HIST    102WT,6.7847857073113085
HIST    104A,9.521965194490797
HIST    104G,4.029978015003616
HIST    104Q,2.811228015003617
HIST    105A,7.338092632943814
HIST    105CW,5.171554274954238
HIST    105II,3.440038990613374
HIST    105Q,6.967478015003619
HIST    105R,2.342478015003617
HIST    106B,7.083891207074703
HIST    106R,6.148796696322297
HIST    107C,6.950066878856922
HIST    107D,9.163906586432187
HIST    107E,6.254242720885971
HIST    107S,5.573538621064224
HIST    108LT,3.8051645821677966
HIST    108O,5.1953915488382005
HIST    108W,6.122547966060962
